PROJECT_NAME;LA_TRANSFIGURACION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XRF; Fe; 3388950,000000; 2397510,000000; 2656845,000000; 2015010,000000; 1400715,000000; 1501695,000000; 1834088,000000; 1635570,000000; 3181635,000000; 2952135,000000; 5568435,000000; 2083860,000000; 1454265,000000; 2555865,000000; 4443120,000000; 3761888,000000; 5034848,000000; 2616300,000000; 1959165,000000; 1642455,000000; 1393448,000000; 1616828,000000; 1542240,000000; 2020365,000000; 1764472,000000; 12166178,000000; 2013862,000000; 3824618,000000; 3431025,000000; 4799992,000000; 2602912,000000; 1630215,000000; 1741905,000000; 7513830,000000; 15957900,000000; 7654972,000000; 13583722,000000; 3028635,000000; 1590435,000000; 2812905,000000; 3803198,000000; 1829880,000000; 1754145,000000; 2634660,000000; 16613505,000000; 13259745,000000; 10282748,000000; 2980058,000000; 2631982,000000; 1858950,000000; 2055938,000000; 2907382,000000; 3337312,000000; 1318095,000000; 1760648,000000; 11777940,000000; 9443925,000000; 2208555,000000; 2119815,000000; 3373268,000000; 2828588,000000; 31638870,000000; 3415725,000000; 1936598,000000; 2576902,000000; 6161692,000000; 13546620,000000; 22061070,000000; 42323240,000000; 20963678,000000; 28996560,000000; 7755952,000000; 8031352,000000; 13701150,000000; 4417492,000000; 3086392,000000; 6119618,000000; 4834035,000000; 9124155,000000; 6041588,000000; 7024612,000000; 5191290,000000; 5851102,000000; 8805150,000000; 7858462,000000; 6598890,000000; 6062625,000000; 12314205,000000; 6228248,000000; 10903162,000000; 12637035,000000; 7363890,000000; 8214188,000000; 10662952,000000; 9495180,000000; 16046258,000000; 17368942,000000; 13121662,000000; 4925452,000000; 7809885,000000; 3999802,000000; 9274478,000000; 16004948,000000; 11754225,000000; 4902502,000000; 20390692,000000; 23805652,000000; 8734005,000000; 547358,000000; 0,000000; 2232270,000000; 5955525,000000; 7833600,000000; 7156192,000000; 15138202,000000; 10697378,000000; 16322422,000000; 1822230,000000; 10472085,000000; 10163408,000000; 10933380,000000; 3990240,000000; 9495180,000000; 10345860,000000; 3545775,000000; 12569715,000000; 9589275,000000; 5582588,000000; 6146775,000000; 3592822,000000; 17253044,000000; 7300778,000000; 21554258,000000; 5924160,000000; 9723915,000000; 30238156,000000; 15160770,000000; 6247372,000000; 0,000000; 5807880,000000; 9268740,000000; 21725618,000000; 27321976,000000; 10814805,000000; 9895275,000000; 33744152,000000; 12698618,000000; 9022792,000000; 13117838,000000; 0,000000; 9555232,000000; 17139442,000000; 38823368,000000; 15719985,000000; 12352838,000000; 9688342,000000; 8639910,000000; 9114210,000000; 12366990,000000; 0,000000; 0,000000; 0,000000; 8010315,000000; 3997890,000000; 8850285,000000
XRF; Hg; 261630,000000; 113220,000000; 156825,000000; 237532,000000; 408128,000000; 407362,000000; 167918,000000; 48195,000000; 40928,000000; 28688,000000; 196605,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 193928,000000; 0,000000; 0,000000; 0,000000; 139612,000000; 0,000000; 0,000000; 75352,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 50490,000000; 131962,000000; 0,000000; 92182,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 825435,000000; 425722,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 227205,000000; 0,000000; 0,000000; 0,000000; 349988,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 40545,000000; 372555,000000; 0,000000; 0,000000; 0,000000; 0,000000; 65025,000000; 80708,000000; 0,000000; 233708,000000; 334688,000000; 112455,000000; 80325,000000; 153000,000000; 0,000000; 132728,000000; 0,000000; 374468,000000; 0,000000; 0,000000; 207315,000000; 231030,000000; 400095,000000; 0,000000; 0,000000; 191250,000000; 333540,000000; 0,000000; 0,000000; 0,000000; 35955,000000; 107100,000000; 193545,000000; 0,000000; 131580,000000; 432990,000000; 186278,000000; 737460,000000; 97920,000000; 0,000000; 235620,000000; 0,000000; 89122,000000; 120105,000000; 81090,000000; 165240,000000; 145732,000000; 828112,000000; 0,000000; 0,000000; 0,000000; 139995,000000; 3081802,000000; 640688,000000; 0,000000; 0,000000; 332010,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 120870,000000; 38250,000000; 135405,000000; 796365,000000; 0,000000; 88740,000000; 0,000000; 0,000000; 136170,000000; 0,000000; 0,000000; 92565,000000; 94095,000000; 0,000000; 34425,000000; 602438,000000; 367582,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000
XRF; K; 1945012,000000; 2436908,000000; 1817258,000000; 1408748,000000; 1556392,000000; 2092658,000000; 1692180,000000; 2592968,000000; 7297718,000000; 5239485,000000; 3029400,000000; 4505085,000000; 4375035,000000; 4142475,000000; 2732580,000000; 1820318,000000; 913028,000000; 1368202,000000; 4096192,000000; 4796550,000000; 4166572,000000; 3670470,000000; 5232600,000000; 4839008,000000; 3440970,000000; 1153620,000000; 1246950,000000; 1238535,000000; 1020128,000000; 1455030,000000; 3093278,000000; 4334872,000000; 3507525,000000; 5197028,000000; 4732290,000000; 4246132,000000; 2972790,000000; 1124168,000000; 865598,000000; 1892228,000000; 2448765,000000; 1720485,000000; 4303890,000000; 3248190,000000; 3969202,000000; 4401810,000000; 5423468,000000; 2890935,000000; 2428110,000000; 886635,000000; 2223855,000000; 2871428,000000; 3591675,000000; 4227390,000000; 3349170,000000; 2334398,000000; 2140088,000000; 3835710,000000; 3775658,000000; 3114698,000000; 3047760,000000; 1429785,000000; 3076065,000000; 2517232,000000; 2981205,000000; 3881228,000000; 3663585,000000; 5932958,000000; 7242638,000000; 3750412,000000; 1625242,000000; 1282140,000000; 2850008,000000; 4477928,000000; 2801430,000000; 3534300,000000; 2899350,000000; 5576850,000000; 4822178,000000; 5215005,000000; 6750742,000000; 1482570,000000; 4303890,000000; 6063390,000000; 5623132,000000; 808988,000000; 1520438,000000; 3987180,000000; 3881610,000000; 926415,000000; 1481422,000000; 1855125,000000; 3206498,000000; 2360790,000000; 3971498,000000; 1061055,000000; 1594642,000000; 1556010,000000; 1215202,000000; 5284238,000000; 3016012,000000; 1997798,000000; 1686825,000000; 3141090,000000; 1292850,000000; 2242598,000000; 1337985,000000; 1280610,000000; 1009418,000000; 893902,000000; 5268172,000000; 5379098,000000; 1222088,000000; 2317185,000000; 1812668,000000; 2488928,000000; 2281612,000000; 901552,000000; 999855,000000; 3620362,000000; 2784982,000000; 4840920,000000; 1269518,000000; 1407218,000000; 2433465,000000; 4084718,000000; 4684860,000000; 1008652,000000; 8323965,000000; 717952,000000; 6028582,000000; 1713218,000000; 2942955,000000; 5816295,000000; 8084902,000000; 3432555,000000; 2627010,000000; 4799228,000000; 1455412,000000; 6644790,000000; 1721250,000000; 7419735,000000; 1248480,000000; 3075300,000000; 2314890,000000; 2527178,000000; 3327750,000000; 1957252,000000; 2047140,000000; 1443172,000000; 7147778,000000; 1150560,000000; 3287588,000000; 1469182,000000; 1912118,000000; 1383502,000000; 1180778,000000; 984172,000000; 1654312,000000; 1452352,000000; 1683382,000000; 1396890,000000; 3127320,000000; 3790575,000000; 3374415,000000
XRF; Mn; 218408,000000; 121252,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 628830,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 462060,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 108248,000000; 199282,000000; 0,000000; 0,000000; 0,000000; 134640,000000; 154530,000000; 120488,000000; 0,000000; 138465,000000; 212670,000000; 314798,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 224910,000000; 0,000000; 286110,000000; 0,000000; 192015,000000; 317858,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 693855,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 161798,000000; 1214438,000000; 110925,000000; 162562,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 135405,000000; 365288,000000; 94095,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 159120,000000; 0,000000; 0,000000; 0,000000; 445995,000000; 0,000000; 0,000000; 1373558,000000; 806310,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 261630,000000
XRF; Ni; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 992205,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 82620,000000; 0,000000; 778770,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 312502,000000; 0,000000; 0,000000; 197370,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 149940,000000; 331245,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 385942,000000; 0,000000; 0,000000; 0,000000; 0,000000; 442552,000000; 0,000000; 567248,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 960075,000000; 0,000000; 0,000000; 247478,000000; 0,000000; 465885,000000; 211905,000000; 0,000000; 0,000000; 0,000000; 61582,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 898110,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000; 0,000000
XRF; Pb; 34288064,000000; 32586322,000000; 48767984,000000; 60887116,000000; 69705272,000000; 55043664,000000; 49638556,000000; 30800812,000000; 19813118,000000; 21300278,000000; 64432508,000000; 141798112,000000; 128321480,000000; 218485920,000000; 169756560,000000; 266532880,000000; 427281952,000000; 314712960,000000; 214310928,000000; 90954288,000000; 128253400,000000; 75111144,000000; 86943776,000000; 183681472,000000; 212134112,000000; 260373488,000000; 262390416,000000; 238369792,000000; 293125824,000000; 183231264,000000; 200382192,000000; 63845368,000000; 75036176,000000; 131452624,000000; 170609920,000000; 256424560,000000; 172438656,000000; 398897408,000000; 251310912,000000; 340408544,000000; 269070784,000000; 269353440,000000; 96669224,000000; 62758688,000000; 85023248,000000; 150357312,000000; 151404208,000000; 202728832,000000; 294177312,000000; 219492272,000000; 282563456,000000; 231144752,000000; 217407264,000000; 139330208,000000; 86431232,000000; 53661308,000000; 232157984,000000; 191186128,000000; 262874272,000000; 285322816,000000; 275255424,000000; 268177632,000000; 219823520,000000; 305767072,000000; 157831360,000000; 72981768,000000; 137767328,000000; 160914304,000000; 161652144,000000; 249559072,000000; 270851680,000000; 312718240,000000; 220841344,000000; 161866352,000000; 286306208,000000; 93691464,000000; 100914592,000000; 34878264,000000; 93788232,000000; 60465216,000000; 41193336,000000; 81400208,000000; 82600496,000000; 89213920,000000; 80389640,000000; 236041904,000000; 79017616,000000; 79846872,000000; 46098520,000000; 147248352,000000; 170296272,000000; 144542160,000000; 136954512,000000; 212540720,000000; 181506192,000000; 289626336,000000; 253068128,000000; 124145344,000000; 165036896,000000; 76795288,000000; 176596432,000000; 138310848,000000; 129911920,000000; 215424000,000000; 229239904,000000; 166285760,000000; 219195072,000000; 234917344,000000; 143017904,000000; 372826944,000000; 68151168,000000; 119753480,000000; 167699856,000000; 97248712,000000; 148414208,000000; 171387536,000000; 155321392,000000; 344156288,000000; 179854944,000000; 91280568,000000; 135689968,000000; 90026728,000000; 119744688,000000; 237361520,000000; 152197904,000000; 116636112,000000; 113600208,000000; 384051040,000000; 107089288,000000; 323881120,000000; 87058144,000000; 118398288,000000; 127641776,000000; 26308350,000000; 117781312,000000; 175316192,000000; 124909584,000000; 237534032,000000; 401099072,000000; 86631280,000000; 147890560,000000; 85961904,000000; 89272440,000000; 100713400,000000; 59184224,000000; 90326224,000000; 266153824,000000; 157198320,000000; 229133184,000000; 382038336,000000; 91515424,000000; 251324688,000000; 181671440,000000; 65054452,000000; 71451768,000000; 63890888,000000; 56882720,000000; 124700352,000000; 158399744,000000; 380246304,000000; 372351904,000000; 384252608,000000; 184680944,000000; 79589456,000000; 126288496,000000
XRF; Sb; 56228,000000; 73440,000000; 132728,000000; 191250,000000; 572985,000000; 446760,000000; 251302,000000; 83002,000000; 39398,000000; 34808,000000; 139230,000000; 275782,000000; 237915,000000; 271958,000000; 280755,000000; 485010,000000; 761558,000000; 590962,000000; 279990,000000; 259718,000000; 283432,000000; 249772,000000; 224145,000000; 203872,000000; 266220,000000; 499545,000000; 478890,000000; 498015,000000; 539708,000000; 440640,000000; 335452,000000; 241358,000000; 265072,000000; 324742,000000; 244800,000000; 353048,000000; 291465,000000; 696915,000000; 513698,000000; 585990,000000; 569925,000000; 549652,000000; 366052,000000; 227970,000000; 250538,000000; 230265,000000; 227970,000000; 351135,000000; 518670,000000; 433372,000000; 553095,000000; 422662,000000; 385178,000000; 368730,000000; 298732,000000; 160268,000000; 382500,000000; 278842,000000; 395505,000000; 382118,000000; 409275,000000; 457088,000000; 346928,000000; 470092,000000; 501840,000000; 228352,000000; 301792,000000; 204255,000000; 183982,000000; 342720,000000; 287640,000000; 477360,000000; 300645,000000; 215348,000000; 328568,000000; 288788,000000; 289552,000000; 109778,000000; 275400,000000; 202725,000000; 144968,000000; 369878,000000; 281138,000000; 236385,000000; 226822,000000; 786802,000000; 249008,000000; 188190,000000; 151852,000000; 373702,000000; 254362,000000; 219555,000000; 190485,000000; 285345,000000; 185895,000000; 394740,000000; 367582,000000; 354960,000000; 506812,000000; 234472,000000; 309442,000000; 207315,000000; 177480,000000; 247095,000000; 334305,000000; 192780,000000; 314032,000000; 450202,000000; 620032,000000; 737460,000000; 219938,000000; 157208,000000; 286492,000000; 116662,000000; 221468,000000; 263160,000000; 197370,000000; 630742,000000; 284962,000000; 287640,000000; 247478,000000; 238298,000000; 162945,000000; 406215,000000; 172125,000000; 140378,000000; 123165,000000; 532822,000000; 110925,000000; 535118,000000; 209228,000000; 333540,000000; 264308,000000; 62348,000000; 125460,000000; 315562,000000; 165622,000000; 243652,000000; 583312,000000; 78030,000000; 238680,000000; 126608,000000; 249390,000000; 200812,000000; 187042,000000; 116662,000000; 435285,000000; 236002,000000; 309060,000000; 605880,000000; 80325,000000; 405832,000000; 310208,000000; 207698,000000; 165240,000000; 148028,000000; 154530,000000; 149558,000000; 213052,000000; 572602,000000; 610470,000000; 535882,000000; 241740,000000; 208080,000000; 323212,000000
XRF; Se; 29452,000000; 29070,000000; 61965,000000; 82620,000000; 87975,000000; 50490,000000; 53932,000000; 36338,000000; 16065,000000; 13770,000000; 40928,000000; 70380,000000; 91418,000000; 99068,000000; 194692,000000; 196988,000000; 349988,000000; 291848,000000; 178245,000000; 92565,000000; 112455,000000; 70762,000000; 58140,000000; 138082,000000; 153000,000000; 208845,000000; 275018,000000; 236768,000000; 234090,000000; 210375,000000; 176715,000000; 59288,000000; 66938,000000; 84150,000000; 134640,000000; 173655,000000; 192780,000000; 261630,000000; 199665,000000; 302175,000000; 266602,000000; 274635,000000; 87592,000000; 51255,000000; 70762,000000; 110925,000000; 135788,000000; 218790,000000; 284580,000000; 256275,000000; 221468,000000; 211140,000000; 192780,000000; 63878,000000; 58905,000000; 76118,000000; 286110,000000; 199665,000000; 246712,000000; 261248,000000; 358785,000000; 315945,000000; 244800,000000; 312120,000000; 133110,000000; 61582,000000; 64642,000000; 124312,000000; 141142,000000; 208462,000000; 174420,000000; 302558,000000; 249772,000000; 151470,000000; 194692,000000; 75735,000000; 94860,000000; 32512,000000; 74970,000000; 28688,000000; 43222,000000; 85298,000000; 93712,000000; 69232,000000; 60052,000000; 174420,000000; 76118,000000; 63878,000000; 52402,000000; 146880,000000; 175950,000000; 118958,000000; 138082,000000; 178245,000000; 121635,000000; 214582,000000; 196222,000000; 97155,000000; 159120,000000; 65025,000000; 178628,000000; 145732,000000; 144585,000000; 244035,000000; 208845,000000; 139230,000000; 211905,000000; 218025,000000; 123548,000000; 258952,000000; 61965,000000; 118192,000000; 171360,000000; 125842,000000; 153765,000000; 164092,000000; 149940,000000; 286110,000000; 190868,000000; 78412,000000; 122018,000000; 60818,000000; 126608,000000; 258952,000000; 192398,000000; 84532,000000; 111690,000000; 328950,000000; 58905,000000; 254362,000000; 86828,000000; 107482,000000; 245182,000000; 160650,000000; 105188,000000; 136935,000000; 139612,000000; 206550,000000; 231412,000000; 76118,000000; 166770,000000; 75352,000000; 43222,000000; 53932,000000; 64260,000000; 92948,000000; 220702,000000; 176332,000000; 193162,000000; 297968,000000; 48578,000000; 198135,000000; 110925,000000; 39398,000000; 64260,000000; 72292,000000; 69615,000000; 135405,000000; 152235,000000; 218790,000000; 306000,000000; 298350,000000; 108630,000000; 77265,000000; 93330,000000
XRF; Sn; 34808,000000; 52402,000000; 78030,000000; 103275,000000; 146498,000000; 105570,000000; 86828,000000; 53168,000000; 185512,000000; 129668,000000; 125460,000000; 169448,000000; 173272,000000; 192015,000000; 198135,000000; 353048,000000; 548122,000000; 430695,000000; 200430,000000; 163710,000000; 177862,000000; 156060,000000; 149940,000000; 148792,000000; 195458,000000; 342338,000000; 326655,000000; 351135,000000; 350752,000000; 282285,000000; 239445,000000; 162562,000000; 154148,000000; 209228,000000; 165622,000000; 255128,000000; 202725,000000; 493042,000000; 374850,000000; 417308,000000; 3362940,000000; 523260,000000; 218408,000000; 139230,000000; 121635,000000; 161798,000000; 150322,000000; 258952,000000; 365288,000000; 295672,000000; 386325,000000; 688882,000000; 255510,000000; 243652,000000; 181305,000000; 96008,000000; 252068,000000; 190868,000000; 282668,000000; 268515,000000; 287258,000000; 302558,000000; 258952,000000; 322448,000000; 301410,000000; 143438,000000; 182452,000000; 135022,000000; 211522,000000; 1308532,000000; 468945,000000; 1082475,000000; 198518,000000; 145732,000000; 233708,000000; 170595,000000; 165622,000000; 64642,000000; 154530,000000; 118192,000000; 90270,000000; 222998,000000; 182452,000000; 145350,000000; 132728,000000; 472005,000000; 156825,000000; 110160,000000; 91800,000000; 248242,000000; 177480,000000; 148410,000000; 120105,000000; 201195,000000; 130432,000000; 255510,000000; 268898,000000; 226822,000000; 292612,000000; 150322,000000; 196605,000000; 134640,000000; 121635,000000; 183600,000000; 227588,000000; 130050,000000; 199282,000000; 306382,000000; 376380,000000; 500692,000000; 133492,000000; 112838,000000; 214200,000000; 85298,000000; 163328,000000; 182070,000000; 126990,000000; 444848,000000; 201960,000000; 208845,000000; 157972,000000; 168682,000000; 114368,000000; 273488,000000; 112838,000000; 90652,000000; 84532,000000; 395122,000000; 81090,000000; 393210,000000; 130432,000000; 204255,000000; 152618,000000; 40928,000000; 87592,000000; 1390005,000000; 117428,000000; 185895,000000; 4166190,000000; 60052,000000; 173272,000000; 82238,000000; 159120,000000; 127372,000000; 125842,000000; 471240,000000; 4847040,000000; 175950,000000; 218408,000000; 2238390,000000; 58140,000000; 274635,000000; 2645370,000000; 139995,000000; 110160,000000; 115898,000000; 142290,000000; 109395,000000; 148792,000000; 680850,000000; 529762,000000; 535882,000000; 169830,000000; 132728,000000; 195840,000000
XRF; Ti; 62348,000000; 139230,000000; 68850,000000; 59670,000000; 430312,000000; 107865,000000; 629978,000000; 177098,000000; 1279080,000000; 717952,000000; 429548,000000; 206932,000000; 228735,000000; 240210,000000; 143055,000000; 66172,000000; 62348,000000; 62348,000000; 168300,000000; 313650,000000; 187808,000000; 156060,000000; 302175,000000; 273870,000000; 116280,000000; 177480,000000; 36720,000000; 47430,000000; 30600,000000; 65408,000000; 127372,000000; 191632,000000; 173655,000000; 276165,000000; 245182,000000; 49725,000000; 102510,000000; 48578,000000; 43605,000000; 63112,000000; 71145,000000; 50108,000000; 195840,000000; 153382,000000; 203490,000000; 283050,000000; 67320,000000; 89888,000000; 92565,000000; 0,000000; 82238,000000; 110542,000000; 163328,000000; 183982,000000; 151852,000000; 104422,000000; 52785,000000; 171360,000000; 158738,000000; 93330,000000; 1262250,000000; 222998,000000; 150705,000000; 96008,000000; 127372,000000; 162945,000000; 196988,000000; 259718,000000; 362228,000000; 150322,000000; 182835,000000; 66555,000000; 126990,000000; 587520,000000; 93712,000000; 106718,000000; 83768,000000; 261248,000000; 229882,000000; 255510,000000; 312502,000000; 75352,000000; 225292,000000; 289552,000000; 273870,000000; 56992,000000; 71528,000000; 212670,000000; 196988,000000; 84150,000000; 69232,000000; 48578,000000; 190868,000000; 35572,000000; 226822,000000; 64260,000000; 110542,000000; 60818,000000; 40162,000000; 238298,000000; 58140,000000; 67702,000000; 66938,000000; 53550,000000; 36338,000000; 48195,000000; 147262,000000; 66555,000000; 0,000000; 26010,000000; 191250,000000; 624622,000000; 0,000000; 0,000000; 80325,000000; 47048,000000; 50872,000000; 30218,000000; 104805,000000; 0,000000; 63878,000000; 109395,000000; 82620,000000; 73440,000000; 24862,000000; 180158,000000; 243652,000000; 44752,000000; 125842,000000; 37485,000000; 0,000000; 30600,000000; 631508,000000; 651780,000000; 217260,000000; 218790,000000; 80325,000000; 228352,000000; 41310,000000; 367965,000000; 48578,000000; 158738,000000; 37485,000000; 43605,000000; 79178,000000; 185512,000000; 247095,000000; 187425,000000; 227588,000000; 35190,000000; 410040,000000; 120105,000000; 199665,000000; 0,000000; 144202,000000; 56228,000000; 85298,000000; 232560,000000; 85298,000000; 24098,000000; 22950,000000; 26010,000000; 218790,000000; 257805,000000; 284198,000000
XRF; Zn; 65408,000000; 50872,000000; 41310,000000; 58905,000000; 509490,000000; 50490,000000; 1180395,000000; 60818,000000; 1311210,000000; 1191488,000000; 1088978,000000; 77648,000000; 146115,000000; 206168,000000; 325890,000000; 105188,000000; 196605,000000; 182452,000000; 87975,000000; 60435,000000; 60435,000000; 57375,000000; 74205,000000; 148792,000000; 194310,000000; 1156298,000000; 246712,000000; 138465,000000; 263925,000000; 148792,000000; 135405,000000; 55462,000000; 53550,000000; 77265,000000; 102128,000000; 180922,000000; 91035,000000; 182070,000000; 278078,000000; 279608,000000; 87210,000000; 192015,000000; 84915,000000; 47048,000000; 286492,000000; 105188,000000; 96390,000000; 95625,000000; 105952,000000; 98685,000000; 135405,000000; 132728,000000; 114750,000000; 76500,000000; 58905,000000; 86828,000000; 120870,000000; 147645,000000; 83385,000000; 208080,000000; 836910,000000; 174038,000000; 104040,000000; 87592,000000; 81855,000000; 41310,000000; 74970,000000; 80325,000000; 58522,000000; 135022,000000; 136170,000000; 129285,000000; 158355,000000; 207698,000000; 131580,000000; 42840,000000; 97920,000000; 18360,000000; 62730,000000; 42840,000000; 0,000000; 58140,000000; 32512,000000; 76118,000000; 45900,000000; 133875,000000; 60435,000000; 89505,000000; 31748,000000; 104422,000000; 125078,000000; 127372,000000; 108248,000000; 129285,000000; 114750,000000; 192015,000000; 110542,000000; 114750,000000; 115898,000000; 34042,000000; 147262,000000; 69232,000000; 135405,000000; 141908,000000; 103658,000000; 123548,000000; 191632,000000; 145350,000000; 83002,000000; 201960,000000; 74205,000000; 305235,000000; 142290,000000; 57758,000000; 84915,000000; 152235,000000; 113220,000000; 137700,000000; 72292,000000; 51638,000000; 170978,000000; 63878,000000; 128520,000000; 168300,000000; 89122,000000; 130050,000000; 176715,000000; 206550,000000; 82238,000000; 158355,000000; 57758,000000; 92565,000000; 528998,000000; 105952,000000; 152618,000000; 116280,000000; 89505,000000; 271192,000000; 170978,000000; 140760,000000; 58905,000000; 95625,000000; 57758,000000; 126225,000000; 31365,000000; 89122,000000; 121252,000000; 108630,000000; 146115,000000; 177098,000000; 173272,000000; 117810,000000; 96772,000000; 41310,000000; 71910,000000; 50490,000000; 49725,000000; 198518,000000; 96772,000000; 174420,000000; 238680,000000; 135405,000000; 135405,000000; 49725,000000; 99450,000000
